,istech,area_title,jobs_1000,tot_emp,emp_prse
50,0,"Baltimore-Columbia-Towson, MD",5.072692883895126,3487980.0,17.891198501872672
51,1,"Baltimore-Columbia-Towson, MD",6.408882352941177,140300.0,13.064705882352943
52,0,"Bangor, ME",12.121631111111098,166180.0,18.104888888888887
53,1,"Bangor, ME",7.132166666666667,5210.0,16.45
54,0,"Barnstable Town, MA",10.983869047619045,256080.0,19.024999999999995
55,1,"Barnstable Town, MA",7.164083333333333,7970.0,14.366666666666667
56,0,"Baton Rouge, LA",6.9763585858585815,1026420.0,19.38156565656566
57,1,"Baton Rouge, LA",5.933133333333334,33070.0,16.64666666666667
58,0,"Battle Creek, MI",15.254943181818184,130360.0,17.58977272727273
59,1,"Battle Creek, MI",11.488,3900.0,14.642857142857142
60,0,"Bay City, MI",18.975137681159435,79470.0,16.6427536231884
61,1,"Bay City, MI",10.046666666666667,1840.0,14.066666666666668
62,0,"Beaumont-Port Arthur, TX",9.422149152542373,424680.0,20.108135593220346
63,1,"Beaumont-Port Arthur, TX",5.806500000000001,10640.0,22.325
64,0,"Beckley, WV",15.802716763005785,110440.0,20.8335260115607
65,1,"Beckley, WV",9.377666666666666,2270.0,16.966666666666665
66,0,"Bellingham, WA",10.39727067669172,223360.0,20.638345864661648
67,1,"Bellingham, WA",7.297500000000002,5900.0,15.569999999999997
68,0,"Bend-Redmond, OR",10.168143911439103,220950.0,19.51033210332103
69,1,"Bend-Redmond, OR",7.619769230769232,7940.0,13.607692307692307
70,0,"Billings, MT",10.49228409090909,233110.0,18.187121212121216
71,1,"Billings, MT",5.094692307692307,5590.0,19.47692307692308
72,0,"Binghamton, NY",10.384496183206105,251260.0,17.3709923664122
73,1,"Binghamton, NY",5.2322,4820.0,9.8
74,0,"Birmingham-Hoover, AL",6.654127710843371,1374080.0,18.67807228915663
75,1,"Birmingham-Hoover, AL",3.4561875000000004,27520.0,13.937500000000002
76,0,"Bismarck, ND",11.450757322175727,185940.0,19.743096234309636
77,1,"Bismarck, ND",8.621799999999999,5870.0,10.84
78,0,"Blacksburg-Christiansburg-Radford, VA",13.279788944723622,173900.0,17.281909547738678
79,1,"Blacksburg-Christiansburg-Radford, VA",6.649363636363635,4810.0,19.61818181818182
80,0,"Bloomington, IL",11.286768181818188,204890.0,22.64181818181818
81,1,"Bloomington, IL",27.981909090909088,25400.0,15.681818181818182
82,0,"Bloomington, IN",11.72951442307692,166060.0,20.635576923076933
83,1,"Bloomington, IN",10.464333333333332,8550.0,14.091666666666667
84,0,"Bloomsburg-Berwick, PA",15.702183544303793,95940.0,20.231012658227847
85,1,"Bloomsburg-Berwick, PA",5.127666666666666,600.0,42.699999999999996
86,0,"Boise City, ID",7.1748549222797955,924670.0,19.58471502590672
87,1,"Boise City, ID",7.781470588235296,44170.0,17.13529411764706
88,0,"Boston-Cambridge-Nashua, MA-NH",4.617359788359786,6811660.0,15.76507936507937
89,1,"Boston-Cambridge-Nashua, MA-NH",6.530625000000001,271870.0,7.2749999999999995
90,0,"Boulder, CO",8.116656250000002,471150.0,16.6646875
91,1,"Boulder, CO",12.063357142857143,30650.0,16.77857142857143
92,0,"Bowling Green, KY",12.827230046948358,186040.0,20.007042253521128
93,1,"Bowling Green, KY",7.314333333333334,4490.0,19.266666666666666
94,0,"Bremerton-Silverdale, WA",11.675504273504268,236420.0,17.573076923076922
95,1,"Bremerton-Silverdale, WA",7.144454545454547,6790.0,16.145454545454548
96,0,"Bridgeport-Stamford-Norwalk, CT",7.713494082840239,982430.0,18.745857988165668
97,1,"Bridgeport-Stamford-Norwalk, CT",3.7325,22490.0,14.8375
98,0,"Brownsville-Harlingen, TX",10.609626415094331,379130.0,19.119622641509444
99,1,"Brownsville-Harlingen, TX",4.9892,6710.0,18.55
100,0,"Brunswick, GA",16.264242424242422,106000.0,17.863030303030307
101,1,"Brunswick, GA",11.577,3210.0,15.899999999999997
102,0,"Buffalo-Cheektowaga-Niagara Falls, NY",6.409513824884783,1381780.0,16.216129032258063
103,1,"Buffalo-Cheektowaga-Niagara Falls, NY",3.316933333333334,24730.0,12.82666666666667
104,0,"Burlington, NC",13.958423469387753,166020.0,17.227040816326532
105,1,"Burlington, NC",6.963727272727271,4660.0,10.336363636363636
106,0,"Burlington-South Burlington, VT",9.332727272727281,303640.0,18.545454545454525
107,1,"Burlington-South Burlington, VT",8.9756875,16360.0,18.89375
108,0,"California-Lexington Park, MD",16.31724999999999,115020.0,19.316666666666656
109,1,"California-Lexington Park, MD",14.563058823529412,11180.0,15.952941176470588
110,0,"Canton-Massillon, OH",8.948984025559108,441210.0,20.966773162939305
111,1,"Canton-Massillon, OH",5.428692307692306,11100.0,17.669230769230772
112,0,"Cape Coral-Fort Myers, FL",8.42561746987952,731450.0,20.30963855421686
113,1,"Cape Coral-Fort Myers, FL",5.6840769230769235,19330.0,18.823076923076922
114,0,"Cape Girardeau, MO-IL",14.612367567567563,113240.0,20.245405405405403
115,1,"Cape Girardeau, MO-IL",7.923374999999999,2650.0,22.362500000000004
116,0,"Carbondale-Marion, IL",13.540909999999995,136670.0,19.734499999999997
117,1,"Carbondale-Marion, IL",8.354,3790.0,15.97777777777778
118,0,"Carson City, NV",16.50983018867925,75970.0,16.038364779874204
119,1,"Carson City, NV",13.845222222222224,3610.0,15.655555555555557
120,0,"Casper, WY",15.470863636363617,100380.0,17.135795454545455
121,1,"Casper, WY",11.9036,2200.0,14.180000000000001
122,0,"Cedar Rapids, IA",8.610831210191089,370900.0,18.616242038216562
123,1,"Cedar Rapids, IA",11.375866666666665,23420.0,11.486666666666668
124,0,"Chambersburg-Waynesboro, PA",14.284630208333335,153760.0,18.37708333333333
125,1,"Chambersburg-Waynesboro, PA",6.618777777777779,3340.0,10.155555555555555
126,0,"Champaign-Urbana, IL",10.275872093023251,253600.0,19.736821705426344
127,1,"Champaign-Urbana, IL",8.204500000000003,12560.0,13.899999999999999
128,0,"Charleston, WV",9.73922857142857,280530.0,19.11785714285714
129,1,"Charleston, WV",7.428466666666665,11450.0,17.006666666666668
130,0,"Charleston-North Charleston, SC",7.371553475935834,944850.0,17.368181818181817
131,1,"Charleston-North Charleston, SC",4.469600000000001,22970.0,12.206666666666667
132,0,"Charlotte-Concord-Gastonia, NC-SC",5.653880165289257,3314490.0,15.83078512396693
133,1,"Charlotte-Concord-Gastonia, NC-SC",5.60425,108620.0,11.943749999999998
134,0,"Charlottesville, VA",9.415251773049647,286280.0,19.47872340425533
135,1,"Charlottesville, VA",6.006076923076923,8420.0,17.930769230769233
136,0,"Chattanooga, TN-GA",7.427842245989313,674520.0,18.57780748663101
137,1,"Chattanooga, TN-GA",6.042562500000001,23460.0,17.431250000000002
138,0,"Cheyenne, WY",13.34719796954314,118070.0,16.328934010152278
139,1,"Cheyenne, WY",9.622899999999998,4310.0,7.15
140,0,"Chicago-Naperville-Elgin, IL-IN-WI",4.701720970537261,11834060.0,16.410225303292897
141,1,"Chicago-Naperville-Elgin, IL-IN-WI",3.9565294117647065,293400.0,10.841176470588234
142,0,"Chico, CA",11.68764377682403,200500.0,21.30214592274677
143,1,"Chico, CA",6.425083333333334,5680.0,21.916666666666668
144,0,"Cincinnati, OH-KY-IN",5.546652610441767,2840190.0,17.608433734939755
145,1,"Cincinnati, OH-KY-IN",6.4701578947368406,126400.0,13.57894736842105
146,0,"Clarksville, TN-KY",10.730554687499994,231090.0,17.788671875000006
147,1,"Clarksville, TN-KY",7.709777777777777,5840.0,16.188888888888886
148,0,"Cleveland, TN",15.44491891891892,107440.0,24.971621621621615
149,1,"Cleveland, TN",8.871142857142857,2930.0,20.685714285714287
150,0,"Cleveland-Elyria, OH",5.822579281183929,2705260.0,18.351797040169135
151,1,"Cleveland-Elyria, OH",3.930111111111109,69490.0,16.094444444444445
152,0,"Coeur d'Alene, ID",12.861079812206576,166120.0,20.167605633802825
153,1,"Coeur d'Alene, ID",7.700181818181819,5130.0,20.045454545454543
154,0,"College Station-Bryan, TX",9.24728522336769,291730.0,19.26323024054983
155,1,"College Station-Bryan, TX",6.927333333333336,11270.0,14.906666666666666
156,0,"Colorado Springs, CO",7.28414594594594,749870.0,16.979729729729726
157,1,"Colorado Springs, CO",9.49570588235294,44910.0,14.44705882352941
158,0,"Columbia, MO",11.483255605381173,225790.0,19.341255605381164
159,1,"Columbia, MO",6.987357142857143,8630.0,19.728571428571428
160,0,"Columbia, SC",7.071659898477157,1039450.0,17.208883248730967
161,1,"Columbia, SC",7.6307857142857145,39850.0,9.585714285714287
162,0,"Columbus, GA-AL",9.273003436426125,299210.0,17.273195876288646
163,1,"Columbus, GA-AL",10.323272727272727,12610.0,18.90909090909091
164,0,"Columbus, IN",15.231938271604948,115230.0,17.59074074074074
165,1,"Columbus, IN",10.934166666666668,6130.0,16.966666666666665
166,0,"Columbus, OH",5.796395789473684,2826330.0,18.170736842105264
167,1,"Columbus, OH",7.672500000000001,141780.0,13.694444444444445
168,0,"Corpus Christi, TX",8.824189873417719,503140.0,20.232594936708857
169,1,"Corpus Christi, TX",5.332615384615385,12500.0,20.176923076923078
170,0,"Corvallis, OR",14.559377245508989,85150.0,18.13952095808384
171,1,"Corvallis, OR",13.458222222222224,4250.0,9.100000000000001
172,0,"Crestview-Fort Walton Beach-Destin, FL",10.600618677042805,297560.0,20.756031128404658
173,1,"Crestview-Fort Walton Beach-Destin, FL",10.73376923076923,15230.0,21.03076923076923
174,0,"Cumberland, MD-WV",16.50844936708861,87600.0,21.40000000000001
175,1,"Cumberland, MD-WV",7.638999999999999,1550.0,22.383333333333336
176,0,"Dallas-Fort Worth-Arlington, TX",4.841793960923624,9781910.0,17.65328596802841
177,1,"Dallas-Fort Worth-Arlington, TX",5.484882352941177,334610.0,11.247058823529414
178,0,"Dalton, GA",14.667846560846556,166370.0,19.065608465608463
179,1,"Dalton, GA",10.6355,3830.0,14.4
180,0,"Danbury, CT",12.415727699530501,187610.0,19.281690140845072
181,1,"Danbury, CT",4.685909090909091,3660.0,15.327272727272726
182,0,"Danville, IL",21.153176000000002,66610.0,20.3048
183,1,"Danville, IL",10.927166666666665,1660.0,15.266666666666666
184,0,"Daphne-Fairhope-Foley, AL",12.59848430493273,205400.0,20.51793721973095
185,1,"Daphne-Fairhope-Foley, AL",6.914714285714287,3530.0,22.457142857142856
186,0,"Davenport-Moline-Rock Island, IA-IL",8.205035714285723,468680.0,19.870238095238093
187,1,"Davenport-Moline-Rock Island, IA-IL",6.485235294117648,18740.0,18.329411764705885
188,0,"Dayton, OH",7.002930946291556,979320.0,18.725831202046034
189,1,"Dayton, OH",7.28115789473684,49460.0,15.168421052631581
190,0,"Decatur, AL",13.873302564102575,146460.0,18.212820512820507
191,1,"Decatur, AL",7.124125,3090.0,13.762500000000003
192,0,"Decatur, IL",16.414477987421375,115630.0,22.2440251572327
193,1,"Decatur, IL",12.735800000000001,2810.0,26.279999999999994
194,0,"Deltona-Daytona Beach-Ormond Beach, FL",9.033300970873778,537150.0,19.888996763754058
195,1,"Deltona-Daytona Beach-Ormond Beach, FL",4.9965,13460.0,17.485714285714284
196,0,"Denver-Aurora-Lakewood, CO",5.324553149606296,3942080.0,15.684448818897629
197,1,"Denver-Aurora-Lakewood, CO",6.700882352941178,166010.0,10.652941176470588
198,0,"Des Moines-West Des Moines, IA",6.856045340050376,964730.0,19.331989924433252
199,1,"Des Moines-West Des Moines, IA",9.309444444444445,59380.0,14.994444444444444
200,0,"Detroit-Warren-Dearborn, MI",5.546893787575153,4925790.0,17.16653306613228
201,1,"Detroit-Warren-Dearborn, MI",4.383944444444444,140420.0,10.233333333333334
202,0,"Dothan, AL",13.777829999999993,154820.0,20.494999999999987
203,1,"Dothan, AL",9.939600000000002,2800.0,21.919999999999998
204,0,"Dover, DE",14.56507142857143,162480.0,14.398901098901089
205,1,"Dover, DE",2.9585999999999997,1800.0,10.709999999999999
206,0,"Dover-Durham, NH-ME",12.676166666666667,126330.0,19.61127450980392
207,1,"Dover-Durham, NH-ME",11.027250000000002,4320.0,25.5625
208,0,"Dubuque, IA",12.707368421052616,149310.0,19.76267942583732
209,1,"Dubuque, IA",8.2505,5560.0,21.424999999999997
210,0,"Duluth, MN-WI",8.894798722044731,329630.0,17.347284345047914
211,1,"Duluth, MN-WI",5.528285714285714,9180.0,18.242857142857144
212,0,"Durham-Chapel Hill, NC",7.224819444444447,805760.0,16.63472222222223
213,1,"Durham-Chapel Hill, NC",8.9900625,44560.0,13.806249999999999
214,0,"East Stroudsburg, PA",15.990189349112429,134110.0,18.9603550295858
215,1,"East Stroudsburg, PA",6.997,2770.0,22.999999999999996
216,0,"Eau Claire, WI",11.024286852589649,218850.0,19.776095617529887
217,1,"Eau Claire, WI",4.691866666666667,5570.0,15.76
218,0,"El Centro, CA",14.504212765957456,156550.0,18.56489361702127
219,1,"El Centro, CA",8.674499999999998,3000.0,12.683333333333332
220,0,"El Paso, TX",7.871101123595496,849320.0,19.977247191011234
221,1,"El Paso, TX",4.582866666666666,20840.0,20.280000000000005
222,0,"Elizabethtown-Fort Knox, KY",13.948616580310869,136790.0,18.761139896373056
223,1,"Elizabethtown-Fort Knox, KY",12.169100000000004,6200.0,25.18
224,0,"Elkhart-Goshen, IN",11.869499999999993,352830.0,18.60593220338983
225,1,"Elkhart-Goshen, IN",5.203083333333333,7870.0,17.18333333333333
226,0,"Elmira, NY",17.5058896103896,85640.0,16.60844155844156
227,1,"Elmira, NY",8.738,1660.0,10.966666666666667
228,0,"Enid, OK",20.763351999999998,59620.0,18.248000000000005
229,1,"Enid, OK",15.7675,1460.0,26.275
230,0,"Erie, PA",9.970910394265244,317390.0,20.77956989247312
231,1,"Erie, PA",5.864538461538463,8680.0,28.299999999999997
232,0,"Eugene, OR",8.05017732558139,408950.0,16.740406976744197
233,1,"Eugene, OR",6.755599999999999,14960.0,18.906666666666663
234,0,"Evansville, IN-KY",9.144058631921828,410730.0,18.27719869706839
235,1,"Evansville, IN-KY",4.136388888888889,10870.0,20.472222222222225
236,0,"Fairbanks, AK",16.067390243902455,81430.0,16.44573170731707
237,1,"Fairbanks, AK",10.889624999999999,2680.0,18.225
238,0,"Fargo, ND-MN",8.67513880126184,370080.0,19.900315457413246
239,1,"Fargo, ND-MN",6.705999999999999,13540.0,17.333333333333332
240,0,"Farmington, NM",15.27716574585636,120010.0,18.11381215469615
241,1,"Farmington, NM",9.783399999999999,2120.0,10.64
242,0,"Fayetteville, NC",10.225833333333334,338680.0,16.90592592592593
243,1,"Fayetteville, NC",5.870923076923078,9370.0,15.092307692307694
244,0,"Fayetteville-Springdale-Rogers, AR-MO",8.121955223880603,672660.0,19.418208955223882
245,1,"Fayetteville-Springdale-Rogers, AR-MO",5.665928571428572,19600.0,14.314285714285717
246,0,"Flagstaff, AZ",12.88098492462311,145940.0,17.623115577889433
247,1,"Flagstaff, AZ",8.898555555555554,4570.0,11.98888888888889
248,0,"Flint, MI",11.06730081300813,330780.0,19.66666666666667
249,1,"Flint, MI",5.2105,7610.0,24.149999999999995
250,0,"Florence, SC",12.535650000000008,231120.0,16.568636363636358
251,1,"Florence, SC",7.0235,5870.0,15.719999999999999
252,0,"Florence-Muscle Shoals, AL",13.594499999999991,142750.0,19.563861386138615
253,1,"Florence-Muscle Shoals, AL",9.386800000000001,2430.0,21.68
254,0,"Fond du Lac, WI",15.472503105590055,106980.0,20.65776397515527
255,1,"Fond du Lac, WI",9.07288888888889,3520.0,21.52222222222222
256,0,"Fort Collins, CO",8.463710280373835,423960.0,17.37570093457944
257,1,"Fort Collins, CO",4.656187500000001,11600.0,19.5
258,0,"Fort Smith, AR-OK",10.32951481481482,287940.0,18.28037037037037
259,1,"Fort Smith, AR-OK",5.483384615384616,7350.0,23.43076923076923
260,0,"Fort Wayne, IN",7.684365650969531,570250.0,17.36869806094184
261,1,"Fort Wayne, IN",5.205941176470588,18200.0,12.435294117647059
262,0,"Fresno, CA",7.147116751269044,1059360.0,19.400000000000006
263,1,"Fresno, CA",3.8113125,22940.0,15.8875
264,0,"Gadsden, AL",19.343065217391313,84940.0,20.09492753623188
265,1,"Gadsden, AL",10.18575,1300.0,19.825
266,0,"Gainesville, FL",8.827566225165569,365100.0,17.273178807947026
267,1,"Gainesville, FL",6.840733333333334,14080.0,13.853333333333333
268,0,"Gainesville, GA",11.912200000000004,238310.0,18.938222222222223
269,1,"Gainesville, GA",1.62,1150.0,19.05
270,0,"Gettysburg, PA",18.377397260273966,81790.0,19.597945205479455
271,1,"Gettysburg, PA",7.883714285714285,1690.0,16.614285714285714
272,0,"Glens Falls, NY",13.790345177664967,127760.0,18.17614213197969
273,1,"Glens Falls, NY",8.902714285714286,2930.0,15.171428571428573
274,0,"Goldsboro, NC",15.838142011834321,111260.0,17.758579881656797
275,1,"Goldsboro, NC",6.436714285714285,1880.0,13.542857142857143
276,0,"Grand Forks, ND-MN",13.512357512953358,121570.0,17.283419689119167
277,1,"Grand Forks, ND-MN",8.688499999999998,3230.0,17.2125
278,0,"Grand Island, NE",14.705407821229056,102480.0,17.824022346368714
279,1,"Grand Island, NE",6.969111111111112,2440.0,23.188888888888886
280,0,"Grand Junction, CO",12.45109502262443,162220.0,17.063348416289596
281,1,"Grand Junction, CO",5.803444444444445,3080.0,15.622222222222222
282,0,"Grand Rapids-Wyoming, MI",6.597396226415098,1444810.0,18.916745283018862
283,1,"Grand Rapids-Wyoming, MI",5.341764705882352,46930.0,14.217647058823529
284,0,"Grants Pass, OR",19.0708357142857,69380.0,20.140714285714296
285,1,"Grants Pass, OR",14.7315,1520.0,19.3
286,0,"Great Falls, MT",15.577305882352945,91200.0,20.571176470588235
287,1,"Great Falls, MT",8.320333333333332,2580.0,24.65555555555556
288,0,"Greeley, CO",10.170160447761187,284880.0,17.55783582089554
289,1,"Greeley, CO",2.3739090909090907,2740.0,17.62727272727273
290,0,"Green Bay, WI",8.34631531531531,454300.0,20.252552552552558
291,1,"Green Bay, WI",6.259812500000002,16380.0,14.0625
292,0,"Greensboro-High Point, NC",7.32038684210527,971890.0,18.13342105263157
293,1,"Greensboro-High Point, NC",3.171562499999999,17740.0,13.925
294,0,"Greenville, NC",12.115382222222221,201280.0,17.306222222222228
295,1,"Greenville, NC",3.4601250000000006,2050.0,10.562500000000002
296,0,"Greenville-Anderson-Mauldin, SC",7.5097849462365565,1091890.0,17.779032258064518
297,1,"Greenville-Anderson-Mauldin, SC",6.148200000000001,36040.0,14.986666666666666
298,0,"Guayama, PR",41.484188679245285,23810.0,11.226415094339629
299,1,"Guayama, PR",19.716,430.0,3.1
300,0,"Gulfport-Biloxi-Pascagoula, MS",8.741396226415093,393620.0,17.702201257861653
301,1,"Gulfport-Biloxi-Pascagoula, MS",6.066357142857143,12020.0,16.564285714285713
302,0,"Hagerstown-Martinsburg, MD-WV",9.839841155234668,261840.0,20.46606498194944
303,1,"Hagerstown-Martinsburg, MD-WV",6.9073076923076915,8620.0,19.907692307692308
304,0,"Hammond, LA",16.321808383233535,114620.0,18.83892215568862
305,1,"Hammond, LA",11.4955,1930.0,17.75
306,0,"Hanford-Corcoran, CA",16.758849673202608,109470.0,20.535947712418317
307,1,"Hanford-Corcoran, CA",8.141,1740.0,12.24
308,0,"Harrisburg-Carlisle, PA",7.181898701298698,861070.0,19.992467532467536
309,1,"Harrisburg-Carlisle, PA",7.921937500000001,39460.0,12.287500000000001
310,0,"Harrisonburg, VA",12.660961352657003,161910.0,17.73768115942029
311,1,"Harrisonburg, VA",5.393666666666667,4010.0,20.741666666666667
312,0,"Hartford-West Hartford-East Hartford, CT",6.568111386138611,1459930.0,17.978960396039607
313,1,"Hartford-West Hartford-East Hartford, CT",5.652875000000002,49780.0,12.7875
314,0,"Hattiesburg, MS",14.572713513513516,164150.0,21.929189189189188
315,1,"Hattiesburg, MS",9.495714285714286,4040.0,24.685714285714287
316,0,"Hickory-Lenoir-Morganton, NC",9.313475247524748,408000.0,17.50858085808581
317,1,"Hickory-Lenoir-Morganton, NC",5.036272727272728,8000.0,18.55454545454546
318,0,"Hilton Head Island-Bluffton-Beaufort, SC",12.953263888888888,207910.0,16.260648148148146
319,1,"Hilton Head Island-Bluffton-Beaufort, SC",7.269666666666666,4860.0,15.299999999999999
320,0,"Hinesville, GA",24.37547524752475,43310.0,17.150495049504958
321,1,"Hinesville, GA",25.849,1360.0,13.033333333333333
322,0,"Homosassa Springs, FL",19.99938235294118,82370.0,20.688970588235293
323,1,"Homosassa Springs, FL",15.245666666666667,1380.0,11.166666666666666
324,0,"Hot Springs, AR",17.928032894736837,96700.0,21.601973684210538
325,1,"Hot Springs, AR",9.771666666666667,2080.0,18.900000000000002
326,0,"Houma-Thibodaux, LA",11.075353711790394,207090.0,19.47947598253275
327,1,"Houma-Thibodaux, LA",7.646625,5000.0,20.5125
328,0,"Houston-The Woodlands-Sugar Land, TX",5.082861878453043,8193740.0,18.527624309392277
329,1,"Houston-The Woodlands-Sugar Land, TX",3.2405882352941173,163550.0,13.217647058823529
330,0,"Huntington-Ashland, WV-KY-OH",9.12725490196079,341000.0,20.007516339869284
331,1,"Huntington-Ashland, WV-KY-OH",5.088692307692307,8080.0,23.707692307692305
332,0,"Huntsville, AL",7.8658259587020565,615410.0,17.684070796460187
333,1,"Huntsville, AL",9.181,33900.0,14.49375
334,0,"Idaho Falls, ID",11.982563876651971,187110.0,20.985903083700432
335,1,"Idaho Falls, ID",10.06788888888889,6230.0,15.222222222222221
336,0,"Indianapolis-Carmel-Anderson, IN",5.943626349892011,2804520.0,17.897624190064782
337,1,"Indianapolis-Carmel-Anderson, IN",7.285388888888889,133670.0,14.244444444444447
338,0,"Iowa City, IA",10.316932,222890.0,18.30120000000001
339,1,"Iowa City, IA",8.880166666666666,9200.0,12.825000000000001
340,0,"Ithaca, NY",14.754121387283227,117250.0,16.810404624277457
341,1,"Ithaca, NY",8.026363636363637,4070.0,8.172727272727272
342,0,"Jackson, MI",14.662211428571435,119150.0,23.241142857142854
343,1,"Jackson, MI",10.001125,3720.0,24.1875
344,0,"Jackson, MS",7.738902777777765,700930.0,18.30055555555554
345,1,"Jackson, MS",6.430785714285713,22660.0,18.728571428571428
346,0,"Jackson, TN",12.544281105990786,173680.0,20.354377880184327
347,1,"Jackson, TN",6.2796,4000.0,23.18
348,0,"Jacksonville, FL",6.327255079006775,1915880.0,19.394356659142193
349,1,"Jacksonville, FL",6.657062499999999,72810.0,18.887500000000003
350,0,"Jacksonville, NC",14.61632804232804,125760.0,17.931746031746027
351,1,"Jacksonville, NC",11.472,2600.0,12.760000000000002
352,0,"Janesville-Beloit, WI",12.855981132075467,175040.0,19.376886792452833
353,1,"Janesville-Beloit, WI",3.6475714285714282,3280.0,18.699999999999996
354,0,"Jefferson City, MO",13.19569500000001,191560.0,18.985499999999995
355,1,"Jefferson City, MO",9.103428571428571,9250.0,18.17142857142857
356,0,"Johnson City, TN",11.595896995708152,203070.0,17.61502145922746
357,1,"Johnson City, TN",6.179,6020.0,18.16153846153846
358,0,"Johnstown, PA",14.819333333333326,126900.0,19.462295081967223
359,1,"Johnstown, PA",7.002666666666666,2950.0,18.54444444444444
360,0,"Jonesboro, AR",13.689055276381904,149550.0,20.66834170854272
361,1,"Jonesboro, AR",10.169714285714289,3900.0,21.342857142857145
362,0,"Joplin, MO",12.690862385321106,211010.0,21.71100917431192
363,1,"Joplin, MO",5.5276666666666685,5060.0,18.825
364,0,"Kahului-Wailuku-Lahaina, HI",13.366690821256041,185320.0,19.08888888888889
365,1,"Kahului-Wailuku-Lahaina, HI",10.175166666666668,4090.0,14.799999999999997
366,0,"Kalamazoo-Portage, MI",9.670852631578947,359910.0,20.505614035087714
367,1,"Kalamazoo-Portage, MI",2.380714285714286,4360.0,19.364285714285717
368,0,"Kankakee, IL",16.840603773584903,113360.0,20.441509433962267
369,1,"Kankakee, IL",9.125875,3080.0,21.2125
370,0,"Kansas City, MO-KS",5.404405138339917,2820330.0,18.748814229249003
371,1,"Kansas City, MO-KS",9.169249999999998,151290.0,12.518749999999999
372,0,"Kennewick-Richland, WA",9.526305841924396,315620.0,18.138144329896907
